url,title,author,date,sitename,query_trigger,word_count,scraped_at
https://www.bfmtv.com/replay-emissions/120-pourcent-news/proces-valerie-bacot-les-enfants-racontent-la-violence-de-leur-pere-22-06_VN-202106220468.html,Procès Valérie Bacot: les enfants racontent la violence de leur père - 22/06,,2021-06-22,,Valérie Bacot,100,2026-05-28T14:17:58.423329
https://www.tf1info.fr/justice-faits-divers/video-replay-tf1-victime-et-coupable-le-proces-de-valerie-bacot-sous-l-oeil-de-sept-a-huit-2190013.html,"VIDÉO - Victime et coupable : ""Sept à Huit"" au cœur du procès de Valérie Bacot | TF1 Info",V F,2021-06-29,,Valérie Bacot,1465,2026-05-28T14:18:09.706264
https://www.ici.fr/infos/faits-divers-justice/valerie-bacot-jugee-pour-avoir-tue-son-mari-et-ex-beau-pere-qui-la-violait-et-la-prostituait-1624216036,"Valérie Bacot, jugée pour avoir tué son mari et ex-beau père, qui la violait et la prostituait - ICI",Adrien Beria,2021-06-20,,Valérie Bacot,716,2026-05-28T14:18:16.183192
https://www.lefigaro.fr/faits-divers/rejet-du-recours-contre-l-etat-de-valerie-bacot-victime-d-un-mari-violeur-et-proxenete-20221109,"Rejet du recours contre l'État de Valérie Bacot, victime d'un mari violeur et proxénète",Le Figaro avec AFP,2022-11-09,,Valérie Bacot procès,507,2026-05-28T14:18:21.937883
https://www.ladepeche.fr/2021/06/26/proces-de-valerie-bacot-pour-ses-avocates-cest-un-verdict-de-clemence-qui-fera-date-9633291.php,"Procès de Valérie Bacot : pour ses avocates c'est un ""verdict de clémence"" qui ""fera date""",La Dépêche du Midi,2021-06-26,,Valérie Bacot procès,499,2026-05-28T14:18:28.231921
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-femme-battue-qui-a-tue-son-mari-le-proces-commence-aux-assises-de-saone-et-loire-2142121.html,"Valérie Bacot : ""je voulais nous protéger de lui"", explique lors de son procès celle qui a tué son mari violent",Gaël Simon,2021-06-21,,Valérie Bacot procès,3523,2026-05-28T14:18:30.995427
https://www.franceinfo.fr/faits-divers/justice-proces/proces-de-valerie-bacot/valerie-bacot-reconnue-coupable-mais-libre-a-l-issue-de-son-proces_4679427.html,"Procès de Valérie Bacot : libre, elle se dit ""vidée mentalement et physiquement""",France 2,2021-06-26,,Valérie Bacot procès,611,2026-05-28T14:18:36.864135
https://www.lefigaro.fr/faits-divers/proces-de-valerie-bacot-cinq-ans-de-prison-dont-quatre-avec-sursis-reclames-contre-l-accusee-20210625,"Procès de Valérie Bacot : l'accusée condamnée à quatre ans de prison, dont trois avec sursis",Aude Bariéty de Lagarde,2021-06-25,,Valérie Bacot procès,221,2026-05-28T14:18:42.801939
https://www.tf1.fr/tmc/quotidien-avec-yann-barthes/videos/proces-valerie-bacot-cest-le-symbole-de-ces-femmes-quon-ne-voit-pas-souffrir-le-martyre-58238897.html,"Procès Valérie Bacot : ""C’est le symbole de ces femmes qu’on ne voit pas souffrir le martyre"" - Quotidien | TF1+",,2021-06-23,,Valérie Bacot procès,351,2026-05-28T14:18:45.938601
https://www.franceinfo.fr/faits-divers/justice-proces/proces-de-valerie-bacot/proces-de-valerie-bacot-justice-a-ete-rendue-selon-son-avocate_4679061.html,"Procès de Valérie Bacot : ""Le verdict fera date"" parce qu’a été évoqué ""le syndrome de la femme battue"", selon son avocate",Franceinfo,2021-06-26,,Valérie Bacot procès,704,2026-05-28T14:18:53.503112
https://www.bienpublic.com/faits-divers-justice/2021/06/22/proces-de-valerie-bacot-deuxieme-jour-d-audience,Saône-et-Loire. Affaire Valérie Bacot : revivez la deuxième journée du procès,Le Bien Public,2021-06-22,,Valérie Bacot procès,213,2026-05-28T14:19:02.618230
https://www.lejsl.com/faits-divers-justice/2021/06/21/suivez-le-proces-de-valerie-bacot,"Justice / Chalon-sur-Saône. Procès de Valérie Bacot : ""Vous ne comprenez pas ce que je vivais""",Jim GASSMANN,2021-06-21,,Valérie Bacot procès,5792,2026-05-28T14:19:08.268261
https://www.rtl.fr/actu/justice-faits-divers/proces-de-valerie-bacot-4-ans-de-prison-dont-3-avec-sursis-pour-l-accusee-qui-reste-libre-7900049472,Procès de Valérie Bacot : 4 ans de prison dont 3 avec sursis pour l'accusée qui reste libre,Nicolas Barreiro; AFP,2021-06-25,,Valérie Bacot procès,307,2026-05-28T14:19:10.678641
https://madame.lefigaro.fr/societe/valerie-bacot-proces-livre-femme-battue-violee-prostituee-par-son-mari-tout-le-monde-savait-230621-197039,"""Tout le monde savait"", le récit terrifiant de Valérie Bacot, battue, violée et prostituée par son mari",Stéphanie O'brien,2021-06-23,,Valérie Bacot procès,2189,2026-05-28T14:19:18.036629
https://www.bfmtv.com/police-justice/proces-de-valerie-bacot-l-accusee-aimait-son-mari-proxenete-selon-sa-mere_AD-202106240020.html,"Procès de Valérie Bacot: l'accusée aimait son mari proxénète, selon sa mère",C M,2021-06-24,,Valérie Bacot procès,706,2026-05-28T14:19:20.351599
https://www.lejsl.com/faits-divers-justice/2021/06/24/suivez-le-proces-de-valerie-bacot,"Justice. Procès de Valérie Bacot : ""Je ne suis plus une chose, je suis quelqu'un""",Jim GASSMANN,2021-06-24,,Valérie Bacot procès,5623,2026-05-28T14:19:25.181143
https://www.elle.fr/Societe/News/Proces-Valerie-Bacot-jour-2-les-enfants-Elle-nous-a-dit-ce-qui-s-est-passe-et-on-lui-a-fait-un-gros-calin-3933395,"Procès Valérie Bacot, jour 2, les enfants : « Elle nous a dit ce qui s’est passé et on lui a fait un gros câlin » - Elle",Catherine Robin,2021-06-23,,Valérie Bacot procès,161,2026-05-28T14:19:28.695942
https://www.midilibre.fr/2021/06/25/proces-de-valerie-bacot-9630402.php,"Procès de Valérie Bacot : une condamnation ""pour l'exemple"", elle fait un malaise",Mélissa Simon,2021-06-25,,Valérie Bacot procès,247,2026-05-28T14:19:32.187018
https://www.bfmtv.com/police-justice/la-mere-de-valerie-bacot-assigne-sa-fille-et-son-editeur-pour-diffamation_AD-202107160115.html,La mère de Valérie Bacot assigne sa fille et son éditeur pour diffamation,Par E P,2021-07-16,,Valérie Bacot procès,397,2026-05-28T14:19:34.557629
https://www.lejsl.com/faits-divers-justice/2021/06/22/proces-de-valerie-bacot-suivez-en-direct-la-deuxieme-journee-d-audience,"Justice / Chalon-sur-Saône. Procès de Valérie Bacot : ""Face à vos versions, la cour est perdue""",Le Journal de Saône et Loire,2021-06-22,,Valérie Bacot procès,4999,2026-05-28T14:19:39.765484
https://www.sudouest.fr/france/proces-de-valerie-bacot-cinq-ans-de-prison-requis-pour-le-meurtre-de-son-mari-l-accusee-fait-un-malaise-3911674.php,Procès de Valérie Bacot : cinq ans de prison requis pour l’assassinat de son mari mais pas de retour en prison,Sudouest Fr Avec Afp,2021-06-25,,Valérie Bacot procès,790,2026-05-28T14:19:42.488971
https://www.elle.fr/Societe/News/Proces-Valerie-Bacot-jour-1-Je-voulais-aider-a-le-tuer-3933266,"Procès Valérie Bacot, jour 1 : « Elle s’est sauvée la vie » - Elle",Catherine Robin,2021-06-22,,Valérie Bacot procès,165,2026-05-28T14:19:48.971564
https://www.franceinfo.fr/societe/harcelement-sexuel/valerie-bacot-liberee-c-est-un-verdict-qui-est-juste-selon-l-association-lawyers-for-women_4678729.html,"Valérie Bacot libérée : ""C'est un verdict qui est juste"", selon l'association Lawyers For Women",Franceinfo,2021-06-25,,Valérie Bacot procès,1276,2026-05-28T14:19:59.767109
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-persuadee-daller-en-prison-pour-des-annees-elle-avait-tout-organise-2122714,"Valérie Bacot : persuadée d'aller en prison pour des années, elle avait tout organisé",Amandine Blanc,2021-11-07,,Valérie Bacot procès,373,2026-05-28T14:20:03.349847
https://www.elle.fr/Societe/News/Proces-Valerie-Bacot-jour-4-L-emprise-ne-s-arrete-jamais-3933861,"Procès Valérie Bacot, jour 4 : « L’emprise ne s’arrête jamais » - Elle",Catherine Robin,2021-06-25,,Valérie Bacot procès,154,2026-05-28T14:20:09.905685
https://www.lejsl.com/faits-divers-justice/2021/06/23/suivez-le-proces-de-valerie-bacot,Justice / Chalon-sur-Saône. Procès de Valérie Bacot : l'effroyable témoignage de la soeur de Daniel,Jim GASSMANN,2021-06-23,,Valérie Bacot procès,6010,2026-05-28T14:20:18.257885
"https://www.magicmaman.com/valerie-bacot-le-proces-de-cette-maman-qui-a-tue-son-mari-est-ouvert,3680924.asp",Valérie Bacot : le procès de cette maman qui a tué son mari s'est ouvert,Mélodie Capronnier,2021-06-22,,Valérie Bacot procès,616,2026-05-28T14:20:21.817765
https://www.tf1info.fr/societe/valerie-bacot-bientot-jugee-pour-le-meurtre-de-son-mari-violent-une-petition-reclame-sa-liberte-2176081.html,Valérie Bacot bientôt jugée pour le meurtre de son mari violent : une pétition réclame sa liberté | TF1 Info,La rédaction de TF,2021-01-20,,Valérie Bacot procès,568,2026-05-28T14:20:24.287160
https://actu.fr/societe/l-accusation-demande-la-clemence-pour-valerie-bacot-victime-du-mari-qu-elle-a-fini-par-tuer_42960763.html,"Violences conjugales : Valérie Bacot condamnée à quatre ans de prison, mais libérée",Rédaction Actu,2021-06-25,,Valérie Bacot violence conjugale,846,2026-05-28T14:20:28.840533
https://www.rtl.fr/actu/justice-faits-divers/jaqueline-sauvage-alexandra-lange-valerie-bacot-ces-femmes-jugees-pour-avoir-tue-leur-mari-violent-7900341830,"Jaqueline Sauvage, Alexandra Lange, Valérie Bacot… Ces femmes jugées pour avoir tué leur mari violent",Jeanne Rouxel; AFP,2024-01-16,,Valérie Bacot violence conjugale,735,2026-05-28T14:20:31.240563
https://www.20minutes.fr/justice/3064991-20210621-violences-conjugales-valerie-bacot-femme-battue-jugee-assassinat-mari-violent,"Valérie Bacot, une femme battue jugée pour l’assassinat de son mari violent",Thibaut Chevillard,2021-06-21,,Valérie Bacot violence conjugale,1215,2026-05-28T14:20:35.449097
https://www.franceinfo.fr/faits-divers/justice-proces/proces-de-valerie-bacot/violences-conjugales-valerie-bacot-raconte-son-calvaire_4904541.html,Violences conjugales : Valérie Bacot raconte son calvaire,France 3,2022-01-04,,Valérie Bacot violence conjugale,530,2026-05-28T14:20:41.032696
https://www.humanite.fr/societe/violences-conjugales/proces-de-valerie-bacot-la-victime-condamnee-a-une-peine-symbolique-712484,Procès de Valérie Bacot : la « victime » condamnée à une peine symbolique - L'Humanité,Kareen Janselme,2021-06-26,,Valérie Bacot violence conjugale,132,2026-05-28T14:20:48.872087
https://www.politis.fr/articles/2021/07/affaire-bacot-violences-conjugales-ou-inceste-43411/,Affaire Bacot : violences conjugales ou inceste ?,Equipe B Corson,2021-07-14,,Valérie Bacot violence conjugale,1664,2026-05-28T14:20:53.690205
https://www.lejsl.com/faits-divers-justice/2021/06/19/valerie-bacot-la-femme-battue-qui-ne-se-tait-plus,"Justice. Violences conjugales : Valérie Bacot, la femme battue qui ne se tait plus",Jim GASSMANN,2021-06-19,,Valérie Bacot violence conjugale,230,2026-05-28T14:20:58.670456
https://www.humanite.fr/societe/valerie-bacot/valerie-bacot-libre-ce-verdict-constitue-un-pas-de-geant-explique-son-avocate-712501,"Valérie Bacot libre : ce verdict constitue «un pas de géant», explique son avocate - L'Humanité",Kareen Janselme,2021-06-27,,Valérie Bacot violence conjugale,172,2026-05-28T14:21:01.417334
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/saone-et-loire/chalon-sur-saone/femmes-battues-avant-de-tuer-leurs-maris-valerie-bacot-la-nouvelle-jacqueline-sauvage-2123770.html,Valérie Bacot et Jacqueline Sauvage : quels points communs entre ces deux femmes battues qui ont tué leurs maris ?,Gaël Simon,2021-06-17,,Valérie Bacot violence conjugale,977,2026-05-28T14:21:07.489970
https://www.lavie.fr/ma-vie/culture/sylvie-testud-si-un-homme-etait-viole-toutes-les-neuf-minutes-le-probleme-serait-regle-plus-rapidement-85501.php,"Sylvie Testud : « Si un homme était violé toutes les neuf minutes, le problème serait réglé plus rapidement »",Corine Chabaud,2022-11-29,,Valérie Bacot violence conjugale,279,2026-05-28T14:21:14.636653
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-son-action-contre-letat-pour-negligence-a-ete-deboutee-2144435,Valérie Bacot : son action contre l’Etat pour négligence a été déboutée,Faustine Renaud,2022-11-09,,Valérie Bacot violence conjugale,376,2026-05-28T14:21:16.950745
https://www.midilibre.fr/2021/05/10/linterview-bouleversante-de-valerie-bacot-violee-et-battue-qui-a-fini-par-tuer-son-mari-9536919.php,"L'interview bouleversante de Valérie Bacot, violée et battue, qui a fini par tuer son mari",Midi Libre avec NewsGene,2021-05-10,,Valérie Bacot violence conjugale,520,2026-05-28T14:21:20.644615
https://www.femmeactuelle.fr/actu/news-actu/proces-valerie-bacot-sa-mere-admet-avoir-vu-que-son-compagnon-se-rapprochait-de-sa-fille-2115245,Procès Valérie Bacot : sa mère admet avoir vu que son compagnon “se rapprochait” de sa fille,,2021-06-23,,Valérie Bacot violence conjugale,362,2026-05-28T14:21:22.917752
https://www.lexpress.fr/societe/justice/elle-a-tue-son-mari-qui-la-violait-valerie-bacot-la-nouvelle-jacqueline-sauvage_2143217.html,"Elle a tué son mari qui la violait : Valérie Bacot, la ""nouvelle Jacqueline Sauvage"" ?",O P-V Publié le,2021-01-21,,Valérie Bacot violence conjugale,145,2026-05-28T14:21:27.276366
https://www.sudouest.fr/justice/les-avocates-de-valerie-bacot-assignent-l-etat-pour-faute-lourde-3887296.php,Les avocates de Valérie Bacot assignent l’État pour « faute lourde »,SudOuest fr avec AFP,2021-06-23,,Valérie Bacot violence conjugale,343,2026-05-28T14:21:29.667202
"https://www.marieclaire.fr/violences-conjugales-rejet-du-recours-contre-l-etat-de-valerie-bacot-pour-negligence-des-signalements-contre-son-epoux,1436899.asp","Violences conjugales : le recours de Valérie Bacot contre l’État, qu'elle accuse de ne pas l'avoir protégée, a été rejeté",Juliette Hochberg,2022-11-10,,Valérie Bacot violence conjugale,538,2026-05-28T14:21:36.596604
https://www.femmeactuelle.fr/actu/news-actu/5-ans-de-prison-requis-pour-valerie-bacot-elle-fait-un-malaise-au-moment-du-verdict-2115346,5 ans de prison requis pour Valérie Bacot : l'accusée fait un malaise en pleine audience,Stacie Arena,2021-06-25,,Valérie Bacot violence conjugale,389,2026-05-28T14:21:38.882387
"https://www.marieclaire.fr/valerie-bacot-tout-le-monde-savait,1377247.asp","Le jour où Valérie Bacot, frappée, violée et prostituée pendant 24 ans, a tué son mari",Pauline Weiss,2021-06-21,,Valérie Bacot violence conjugale,3352,2026-05-28T14:21:41.785998
"https://www.marieclaire.fr/un-jour-il-m-aurait-tuee-valerie-bacot-temoigne-avant-son-proces-pour-le-meurtre-de-son-mari-violent,1375473.asp","""Un jour, il m’aurait tuée"" : Valérie Bacot témoigne avant son procès pour le meurtre de son mari violent",Pauline Weiss,2021-05-10,,Valérie Bacot violence conjugale,987,2026-05-28T14:21:43.952521
https://www.elle.fr/Societe/News/Devant-le-Senat-Valerie-Bacot-raconte-le-syndrome-de-la-femme-battue-3970546,"Devant le Sénat, Valérie Bacot raconte « le syndrome de la femme battue » - Elle",Lydia Menez,2021-11-05,,Valérie Bacot violence conjugale,387,2026-05-28T14:21:47.631389
https://www.humanite.fr/societe/violences-faites-aux-femmes/nathalie-tomasini-le-code-penal-reste-inadapte-a-la-situation-des-violences-conjugales,Nathalie Tomasini : « Le code pénal reste inadapté à la situation des violences conjugales » - L'Humanité,Kareen Janselme,2022-07-30,,Valérie Bacot violence conjugale,318,2026-05-28T14:21:50.289405
"https://www.marieclaire.fr/la-mere-de-valerie-bacot-porte-plainte-contre-sa-fille-et-son-editeur-pour-diffamation,1378430.asp",La mère de Valérie Bacot porte plainte contre sa fille et son éditeur pour diffamation,Pauline Weiss,2021-07-16,,Valérie Bacot violence conjugale,444,2026-05-28T14:21:55.459254
"https://www.marieclaire.fr/les-avocates-de-valerie-bacot-jugee-pour-le-meurtre-de-son-mari-violent-assignent-l-etat-en-justice,1377520.asp","Les avocates de Valérie Bacot, jugée pour le meurtre de son mari violent, assignent l'État en justice",Pauline Weiss,2021-06-24,,Valérie Bacot violence conjugale,943,2026-05-28T14:21:57.966202
https://www.huffingtonpost.fr/politique/video/au-senat-valerie-bacot-explique-le-syndrome-de-la-femme-battue_188641.html,"Au Sénat, le témoignage bouleversant de Valérie Bacot sur le ""syndrome de la femme battue""",Lucie Hennequin,2021-11-04,,Valérie Bacot violence conjugale,291,2026-05-28T14:22:05.548929
https://www.laprovence.com/article/culture-loisirs/12373788540137/marseille-sylvie-testud-seleve-contre-les-violences-conjugales,Marseille : Sylvie Testud s'élève contre les violences conjugales,Marie-Ève BARBIER,2024-01-19,,Valérie Bacot violence conjugale,916,2026-05-28T14:22:09.423597
https://www.ladepeche.fr/2021/06/23/proces-de-valerie-bacot-ses-enfants-prennent-sa-defense-et-accusent-la-gendarmerie-9625696.php,Procès de Valérie Bacot : ses enfants prennent sa défense et accusent la gendarmerie,La Rédaction avec AFP,2021-06-23,,Valérie Bacot violence conjugale,735,2026-05-28T14:22:17.398454
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/cote-d-or/dijon/violences-conjugales-qui-se-tourner-1557366.html,Violences conjugales : vers qui se tourner ?,Maryline Barate,2018-10-12,,Valérie Bacot violence conjugale,202,2026-05-28T14:22:25.632795
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-amoureuse-de-son-bourreau-la-reponse-sans-equivoque-de-sa-mere-2115261,"Valérie Bacot ""amoureuse"" de son bourreau ? La réponse sans équivoque de sa mère",Clément Machetto,2021-06-24,,Valérie Bacot violence conjugale,405,2026-05-28T14:22:27.958462
https://www.marianne.net/culture/spectacle-vivant/violences-conjugales-au-theatre-sylvie-testud-bouleversante-dans-tout-le-monde-savait,"Violences conjugales : au théâtre, Sylvie Testud bouleversante dans ""Tout le monde savait""",Tristane Banon,2022-10-21,,Valérie Bacot violence conjugale,456,2026-05-28T14:22:32.460148
https://www.huffingtonpost.fr/international/article/les-violences-conjugales-ont-touche-plus-d-un-quart-des-femmes_192837.html,Plus d'un quart des femmes dans le monde ont subi des violences conjugales,Margaret Oheneba,2022-02-17,,Valérie Bacot violence conjugale,400,2026-05-28T14:22:35.018420
https://www.huffingtonpost.fr/life/article/violences-conjugales-159-400-victimes-en-2020-dont-139-200-femmes_188851.html,"En 2020, 159.400 personnes ont été victimes de violences conjugales, dont 139.200 femmes",Claire Tervé avec AFP; Claire Tervé; Avec Afp,2021-11-22,,Valérie Bacot violence conjugale,436,2026-05-28T14:22:45.322682
https://www.huffingtonpost.fr/actualites/article/judith-chemla-revele-avoir-ete-victime-de-violences-conjugales_198325.html,Judith Chemla révèle avoir été victime de violences conjugales dans un témoignage fort,Benjamin Ferrari,2022-07-04,,Valérie Bacot violence conjugale,470,2026-05-28T14:22:47.793085
